"// Phenotype data set from Mouse Phenome Database (phenome.jax.org)",,,,,,,,
"// Data set: Wiltshire3    Title: Drug study: Neurobiochemical analytes in response to chronic fluoxetine treatment in males of 30 inbred mouse strains    Year: 2011",,,,,,,,
"// List of strain means and summary statistics",,,,,,,,,,,
"// For more info on these data visit phenome.jax.org and type Wiltshire3 into search box",,,,,,,,,,
,,,,,,,,,,,
measnum,varname,strain,sex,mean,sd,sem,nmice,cv,zscore,,,
38104,APOD_cont,"FVB/NJ",m,0.632,0.0230,0.0133,3,0.0364,1.16
38104,APOD_cont,"I/LnJ",m,0.534,0.0300,0.0173,3,0.0562,-0.81
38104,APOD_cont,"LG/J",m,0.572,0.0160,0.00924,3,0.0280,-0.04
38104,APOD_cont,"LP/J",m,0.600,0.00900,0.00520,3,0.0150,0.52
38104,APOD_cont,"MA/MyJ",m,0.498,0.0210,0.0121,3,0.0422,-1.53
38104,APOD_cont,"MRL/MpJ",m,0.561,0.0130,0.00751,3,0.0232,-0.26
38104,APOD_cont,"NOD/ShiLtJ",m,0.606,0.0240,0.0139,3,0.0396,0.64
38104,APOD_cont,"NOR/LtJ",m,0.475,0.0170,0.00981,3,0.0358,-1.99
38104,APOD_cont,"NZB/BlNJ",m,0.580,0.0220,0.0127,3,0.0379,0.12
38104,APOD_cont,"NZW/LacJ",m,0.698,0.0190,0.0110,3,0.0272,2.48
38104,APOD_cont,"P/J",m,0.572,0.0150,0.00866,3,0.0262,-0.04
38104,APOD_cont,"PL/J",m,0.620,0.0240,0.0139,3,0.0387,0.92
38104,APOD_cont,"RIIIS/J",m,0.653,0.00900,0.00520,3,0.0138,1.58
38104,APOD_cont,"SJL/J",m,0.619,0.0150,0.00866,3,0.0242,0.90
38104,APOD_cont,"SM/J",m,0.623,0.0130,0.00751,3,0.0209,0.98
38104,APOD_cont,"SWR/J",m,0.616,0.0320,0.0185,3,0.0519,0.84
38105,APOD_fluox,"129S1/SvImJ",m,0.558,0.00900,0.00520,3,0.0161,-0.70
38105,APOD_fluox,"A/J",m,0.591,0.0370,0.0214,3,0.0626,-0.26
38105,APOD_fluox,"AKR/J",m,0.521,0.0350,0.0202,3,0.0672,-1.19
38105,APOD_fluox,"BALB/cJ",m,0.573,0.0230,0.0133,3,0.0401,-0.50
38105,APOD_fluox,"BTBR T<+> Itpr3<tf>/J",m,0.570,0.00900,0.00520,3,0.0158,-0.54
38105,APOD_fluox,"BUB/BnJ",m,0.580,0.0170,0.00981,3,0.0293,-0.41
38105,APOD_fluox,"C3H/HeJ",m,0.610,0.0270,0.0156,3,0.0443,-0.01
38105,APOD_fluox,"C57BL/6J",m,0.619,0.0140,0.00808,3,0.0226,0.11
38105,APOD_fluox,"C57BLKS/J",m,0.540,0.0210,0.0121,3,0.0389,-0.94
38105,APOD_fluox,"C57BR/cdJ",m,0.606,0.0260,0.0150,3,0.0429,-0.06
38105,APOD_fluox,"C58/J",m,0.529,0.0150,0.00866,3,0.0284,-1.08
38105,APOD_fluox,"CBA/J",m,0.662,0.0170,0.00981,3,0.0257,0.68
38105,APOD_fluox,"CE/J",m,0.633,0.0120,0.00693,3,0.0190,0.30
